run,time,country,Yprod,Export,Import,nFirm,avWage,nOccupied,avPhi,phiCountry,nBank,publicDeficit,publicDebt,avPrice,bankLoan,bankBonds,cbBonds,netWorthFirm,enteringFirm,exitingFirm,enteringFirmTradable,exitingFirmTradable,enteringBank,exitingBank,netWorthBank,nFirmTradable,nfirmNotTradable,netWorthFirmTradable,avPhiTradable,avPhiNotTradable,avPCTradable,avPCNotTradable,Saving,nCreditLink,averageFirmProfit,adjust,Ysold,Salvatage,badDebt,taxRate,G,creditCapitalInflow,creditCapitalOutflow,creditBondInflow,creditBondOutflow,ExpenditureC,disposableIncomeC,productionSoldValue,changeInventoryValue,inventoryQuantity,rDiscount,loanDemanded,averageInterestRate,inventoryValue,productionQuantity,EnterValue,innovationExpenditure,labPolicy,nWorkerDesired,whichPolicy,HI,profitRate,wageShare,xESum,xESumTradable,innovationExpenditureCorr,probInn,innSuccess,innovationExpenditureWeighted,loanReceived,xProducing,CA,PrivateSaving,diffCreditFlow,diffBondFlow
0,6,3,422.210625901494,119.90775651129623,136.38522610676685,41,1.0132023144958329,389.73381958220284,1.0197318137557674,1.016513457838075,4,19.643535449819353,662.9440302984143,1.059961565817857,142.87185998666632,497.29045163070293,104.83840497572385,269.03294530562005,3,1,2,0,0,0,160.28849300642642,14,27,98.56075765485659,1.0182311232927035,1.015688806220063,1.0668782689465028,1.055857949327565,34.9076074290156,79,-0.20991281273080686,no,418.87852712887656,0,0,0.42272847579424927,201.45449909670953,126.61444563658259,113.43712463646123,456.09890221071737,395.2837285187295,408.76787727087844,443.675484699894,392.29040767540783,26.58811945346872,159.68107750107686,0.0151067615167693,156.04918098678766,0.01939392922584887,158.7350431389963,396.37269727155206,30,11.205479466618597,no,409.3765951254983,nn,0.026889438958858314,-0.28689294515606295,0.9364049522932231,423.50648776607045,146.34839146851152,10.375100472255848,7.357090606311539,11,0.291272274498959,156.04918098678766,374.80069554577744,-17.80185786677968,1.8416775830390288,-0.31983679936351095,-1.0045514719455468
0,6,4,464.5390380851634,136.2622864529713,136.82924390821728,43,1.0163239552325345,427.8338937357348,1.0222070575482085,1.0141156804703089,5,18.073971862126797,641.2027470824303,1.0689436920789077,218.03975679998985,554.3271024875679,78.11620832899564,369.7946152422468,2,0,2,0,1,0,200.50579711587426,20,23,165.8465762210671,1.0176397619307296,1.0133702298623433,1.0590686385381438,1.075608071364437,38.33520591344727,84,-0.08790031288285267,no,464.91638681854107,0,0,0.4188972052262814,208.72513425402903,108.69754178651009,157.56827283246918,463.37652153747956,454.6170852716129,434.68354891902686,473.0187548324742,434.11659146378094,30.799795354760125,89.04303418204759,0.0151067615167693,169.1690257540308,0.012917064465321709,87.74598049912765,434.3012562413232,60.05984049182358,13.225207993509974,no,521.2000681518394,nn,0.02899824540921899,-0.14408035848401923,0.9305827230846418,453.3514425729711,209.78349535886633,12.394885583197674,8.60671326371959,22,0.3722690329511514,169.1690257540308,484.62662105790594,1.0881885614412563,19.1621604235651,0.9307405618274056,0.7244054548598342
0,7,0,407.14595331910755,111.53589793932929,136.8061609523165,41,1.003839229214568,371.9928501727093,1.0287962358425493,1.024952475368536,5,18.947009519058128,678.378734058791,1.0634503649486282,168.1410402136183,556.393942399581,55.3198213834379,308.1674458326784,0,0,0,0,1,0,200.72315845976667,16,25,108.68769162409212,1.0227576282819784,1.0287480390839259,1.0670426049535064,1.0614431563005948,35.18396283591297,82,-0.027846947849822258,no,406.45288701816315,0,0,0.4279898728443992,203.94784661101153,123.40434884517255,124.19844703573922,468.00947154879384,401.3445012730212,401.281081122755,436.4650439586683,376.0108181097677,30.442068908395484,113.5644388466058,0.014595891840342498,167.34694202305167,0.01760564023966358,111.59490072399291,381.686876391739,40.13954615592,11.197049421898887,no,465.08327549700255,nn,0.03212224181972476,-0.1549872811514249,0.9162574988704988,432.1820880328125,167.63870627265,10.313083477378427,7.216597605275433,9,0.32586202985984475,167.34694202305167,434.4572016783016,-24.902701403788633,-5.955691884729,-0.043815365063643696,0.4113769742622253
0,7,1,515.8540926465253,182.48973423810148,138.69701395641735,57,1.030503683006388,469.6370057902825,1.0252430580013325,1.0207312439700642,6,-22.7961463010449,615.9806311934884,1.075266581283743,223.95310628594652,816.0358748705501,73.91767574321966,493.66714066550537,7,1,3,1,1,0,240.93500016921632,30,27,230.18558696775398,1.0286320657003556,1.016684418920454,1.0563746972337071,1.091684452432462,50.27295226582449,107,0.05505502333643317,no,522.3478499120206,0,0,0.413938109668735,214.8578450204233,204.97134505891574,170.08736607866172,395.9710247875607,669.9439442078414,474.58969748520553,524.8626497510305,518.3824177668898,3.965432145130714,45.76771226743286,0.014595891840342498,258.8370852662005,0.019814253460719956,45.94851116740574,479.31960706078655,110.03746203107578,10.982874681381551,no,726.2395093067132,nn,0.02584113657483264,0.08342366985763112,0.9331098627416626,606.9078777631244,316.60174215826044,10.121988833506851,7.016927248696461,14,0.2703973944646111,258.8370852662005,682.6867321464828,46.51600590620963,23.71985960516968,-0.5098349406432474,3.233120565168747
0,7,2,409.1693815112165,139.86733178227576,127.47164848117839,41,1.0062868582635456,373.7985982287038,1.0290372308787867,1.023745421527475,4,13.739348201427248,701.7966189836103,1.0642064418624528,182.62313429092995,470.0706857277966,78.54354482450947,261.4170836957518,2,1,2,0,0,0,160.52519274271464,17,24,124.26553091336163,1.0269918222617387,1.02303293950327,1.070304668648099,1.0598691073982278,34.27078060546006,80,-0.062413817905478196,no,427.1235195227566,0,0,0.44164106905572753,200.0,132.4511531430072,145.0231795363782,553.4899314002338,400.30754296892945,400.52094100177226,434.7917216072324,412.91662430287005,14.206895219886556,134.5464258408553,0.014595891840342498,170.05110789755895,0.01676393922714234,132.21022697393795,382.9331301408276,20,10.411906514276975,no,419.91231896714663,nn,0.02728193420300704,-0.19930009737966345,0.918480173490319,427.6123041717068,178.4029565712591,9.609209029883232,6.792820870046711,10,0.28853277485994194,170.05110789755895,387.9762818391056,10.178244354265846,23.917592555693997,0.3200545526541463,-2.537493499485663
0,7,3,401.50857376070616,118.27367868544309,133.98483629221704,42,1.0134409704283394,369.9759069351517,1.0279783352788592,1.0205316670555022,5,16.123015117253743,679.0670454156683,1.0574140628936006,201.44190287633603,451.6067743124646,100.38075924194061,236.02598881678108,2,1,1,0,1,0,200.15937758465495,15,27,90.81796414963759,1.020423354955362,1.0193129358410042,1.05700469515035,1.0576604031387185,36.85944501462847,81,-0.04563319934885774,no,402.78595052823727,0,0,0.42572311049048495,201.45449909670953,152.59375658830072,179.97057930190067,503.77339803117496,376.6938861699122,401.1105951852139,437.97004019984286,385.3994375784401,17.38651294979719,169.1523763609414,0.014595891840342498,180.96803052105196,0.015913676049530753,166.24385262913432,378.31390948022147,60.13142778519557,11.020398809397125,no,394.68648967130144,nn,0.02654003887270363,-0.12065542028704798,0.9321556450077968,431.3402027093279,156.18067189584247,10.18780697021096,7.256023795592885,14,0.2807301913313088,174.06508016273617,367.33801214634246,-16.72726363262051,-0.6042485153691137,0.19207810851134965,-1.2081841343579072
0,7,4,455.3288764107565,120.23503237460545,135.44201533762572,44,1.0185275383288044,416.8087913583897,1.0220131187398203,1.0190560906553114,5,9.799924917251218,651.0026719996829,1.0716546948667287,175.55155346842997,617.1249079049927,106.83171524274962,358.88315726972485,3,2,1,2,0,0,200.74304523078322,19,25,151.1069446368587,1.0258281796505804,1.0195474784633862,1.0518812577269696,1.0840543833754523,37.50632966538247,85,-0.021941965846737653,no,453.42575133225,0,0,0.4314157607838886,208.72513425402903,146.96836154437426,141.10939322709072,433.50050251698735,506.4544536650467,435.55886859989084,473.065198265273,420.3518856368705,33.0738656953795,102.62033421924974,0.014595891840342498,181.41052178571348,0.017106634524332122,102.85241137801317,424.31887246005334,30,10.95436221187466,no,522.8113586246294,nn,0.029174592817396854,-0.03266544887801835,0.9269853647806551,464.9943535517272,198.43070254744842,10.056206415851234,7.011912556491319,14,0.31119073926718743,181.41052178571348,487.4461187797871,-15.064285224066612,-5.2643603068194125,0.04151764454128326,0.10118009441237064
0,8,0,402.1674790836028,129.01188605014815,134.00084402185774,40,1.0053922511962894,367.0,1.034037842237558,1.0280163065455712,5,16.057793976686497,694.43652803548,1.061888805422005,217.74274368314624,506.7248325644521,135.9169828220605,307.2818806738697,4,5,3,2,0,0,200.94463223150498,17,23,113.90815633320832,1.0287990214735012,1.0287945221723684,1.0653777995760296,1.0596474221063468,35.59822769312761,76,0.05891204782981843,no,404.56094499477274,0,0,0.44161206402117276,203.94784661101153,129.09969390540303,180.07189636026314,454.77410680889517,402.9793941599279,400.1934276735994,435.7916553667274,395.20446970189005,9.356475292882703,83.30154875799127,0.012863064303140874,166.77054122828616,0.012136061211218262,81.14682331905496,377.54593537624237,40,8.504852095843269,no,464.61772399746593,nn,0.03187465633183047,-0.017394885049337117,0.9156532817691632,423.9341855397925,177.11697513495798,7.77946152429154,5.442823673475966,12,0.26336841596508515,166.77054122828616,436.2467106250735,-5.559931348477306,10.497862628208402,0.7572416612061943,-1.328215037973905
0,8,1,513.4070884434136,143.03385126483812,146.8137334311925,58,1.0374070361318246,456.6936316845406,1.037443965236351,1.0236223608556332,6,-15.010896553546132,600.9697346399464,1.0936190635022542,245.4669081223076,841.4962726519088,42.362927887354886,504.89024566298747,3,2,0,2,0,0,238.5976706667922,28,30,211.16841309775214,1.024676702029842,1.0257488871195652,1.0713222573067014,1.1086993329237151,39.85601104072596,113,0.04895065427395255,no,516.3649149726568,0,0,0.413938109668735,216.66085070421093,229.12933931017767,188.7483722868997,426.3934651318032,709.282931031121,479.95762312251986,519.7763090213355,476.1777409561648,40.187174016492,68.88266903635952,0.012863064303140874,285.84787514558553,0.017443175722916458,68.89199315238027,469.80175686633675,30,13.129288881294995,no,758.2849671206484,nn,0.027995306425249118,0.027708799184035657,0.9147225473909714,624.2767802483086,297.4362542935446,11.92848507089638,8.249354654145431,20,0.3464299983054744,285.84787514558553,717.5786281936505,1.5398630872887624,-13.471033466256701,-0.3230401535885674,5.642785407231713
0,8,2,364.0909699828334,142.86541700910342,121.54098353202986,42,1.0056681666265876,332.59691274158456,1.0352775704864083,1.0291562390577098,5,3.817847123977913,705.6144661075892,1.0637778972712393,175.85432707128268,506.4934836528166,62.70872375341071,235.79276904512145,2,1,1,0,1,0,198.0780310568374,18,24,108.97034861828838,1.028186502612724,1.0297221719949088,1.0709344853901304,1.058401654937309,34.88866067106639,81,0.1075816131200896,no,363.9404681217548,0,0,0.443241285773038,200.0,182.43877652611874,163.41343696502915,515.8951384548124,379.48287975345073,380.2827918282807,415.1714524993468,401.6072253053545,-37.6667571835997,93.34829761625531,0.012863064303140874,206.26997801549246,0.01887234643464343,90.9613463854648,341.6802911692245,60.069850369408435,9.761659429227738,no,421.4153292592759,nn,0.029099734522993845,0.08183266655556418,0.9107616677226686,439.9960615754112,189.36117063377773,8.912847114479073,6.31255921875547,16,0.2929231940724364,194.87966663237233,401.0683644498385,17.600073045980015,21.417920169958528,-0.5279614242050004,-3.196399006888555
0,8,3,395.5121886500219,127.45948279444906,127.44338057397734,42,1.0103984259956609,363.99814320277915,1.0302657015921903,1.0273610870591192,5,4.187162514769682,683.2542079304383,1.0508333849393532,198.56313354360339,473.44294634191306,93.08653839359579,205.78481291207387,3,3,1,1,0,0,200.34350514718787,15,27,80.19363157379158,1.0267555701310511,1.0286900307796154,1.0555109431071776,1.0477376687562547,36.304754079830246,80,0.02871710968978144,no,396.579223766216,0,0,0.43522050084244635,201.45449909670953,134.80283750101864,127.41285761615373,494.5120804265808,377.78735723165204,402.9778217866588,439.2825758664884,402.99392400713003,-6.414700240914027,153.49334107718474,0.012863064303140874,205.95311342846836,0.020113686617358,150.38242252774816,372.7437859334585,30,10.25513866584389,no,398.22955245497735,nn,0.026603664712851024,0.008630060957105464,0.9312315828620992,430.7137510052656,155.7069471881412,9.440029317374893,6.741555841509493,11,0.2590884810163747,205.95311342846836,364.5000410187757,-2.9567223971721557,1.2304401175995014,-0.3140982614997352,-2.658726356144143
0,8,4,447.9757954667414,128.00030344177466,140.57199900125593,46,1.026077588407154,405.5244310052532,1.0272810917006676,1.0218955670212608,5,7.320327850538973,658.3229998502243,1.073015586679648,222.0872652413353,580.9403694110836,99.42485908507945,360.81131379064277,5,3,2,0,0,0,195.16510568669034,21,25,156.46011178391737,1.0214141570643158,1.0223501889760487,1.0489765825096073,1.0884277758671754,38.239331874893985,87,0.014540247095820082,no,456.0844434654266,0,0,0.4314157607838886,212.8116007310619,169.2496901189648,185.07377413333722,441.58453503402234,463.62676367996175,429.6025316449822,467.8352316858878,417.0308360855008,39.05360737992578,111.44998071468522,0.012863064303140874,206.2631812269629,0.014766758167655753,111.77243151399897,414.85810328663257,50,9.604304598800054,no,546.6778163363839,nn,0.028976817959418373,-0.007465980808492535,0.9274373516668135,487.45698147167394,219.7124906969454,8.770099872342279,6.160656238661087,11,0.2666388157334258,206.2631812269629,511.83278352283793,-10.623282387619101,-3.302954537083595,0.40785817808682445,1.5405549937753449
0,9,0,385.6565669864535,127.58243537790482,120.30265303375927,43,1.003962369162489,346.99339179365427,1.034882621223523,1.0319964731688795,5,12.78884759607044,707.2253756315537,1.0726799683287023,251.29760374683144,506.56850292151677,85.40061723718077,303.73140837440286,3,0,1,0,0,0,201.15252313567302,18,25,111.69017637441196,1.0324728344803138,1.0349253435942043,1.0753312840810327,1.0708370996286118,33.542950999489555,83,0.05172561216103906,no,410.7833907252707,0,0,0.44711729458905086,203.94784661101153,168.9518707119571,221.8328242726982,522.0866232101547,406.83036773729793,387.29416512398467,420.837116123474,394.5739474681299,16.209443257140805,91.25739952194726,0.010609914928615821,198.41665018609046,0.012250981340817485,88.54074332326806,357.4264514947518,30,9.03711588934332,no,494.40762996117826,nn,0.03193508651778722,-0.03231662584565496,0.9030165429616764,457.05499546070286,188.324874320266,8.246555687794793,5.75431367013331,13,0.29390123401901536,198.41665018609046,465.1644457948524,6.858636184995156,19.647483781065798,0.7564933851886702,-1.1776395443390584
0,9,1,515.9929128342137,150.56617398580033,146.55395799258588,61,1.043067201109648,452.994619785591,1.0403482170663418,1.0302737701399602,6,0.8310307092058054,601.8007653491535,1.0963041885069593,208.5496898836274,876.3741093361384,52.221823224830814,512.0720965552364,5,2,1,2,0,0,234.8563011066848,27,34,190.91441777592388,1.0369517516048776,1.0377961436218524,1.0677099762435585,1.1166605648276373,40.57455650775951,117,-0.0039647611265913275,no,515.0682130526199,0,0,0.413938109668735,221.33779098607687,254.83223550036251,164.55824286471574,363.0207048660858,689.8158720779006,476.57914450182597,517.1537010095852,480.59136049503996,34.47685255757985,89.21840346198947,0.010609914928615821,298.8236825192742,0.018404572350497916,89.02023544081155,468.59987919803893,50,10.03264035683491,no,773.419849121709,nn,0.025812685612970537,-0.06788248779203879,0.9154162952279976,660.1723749327753,286.0797820596428,8.904233269804068,6.19979766225483,12,0.24111407387857073,298.8236825192742,735.3304901340653,8.850193494731087,9.681224203935436,-0.7698710072056949,5.607848508722327
0,9,2,426.1570098603948,146.8439210739967,131.87340612908903,43,1.0072994541042348,383.64416935861357,1.0403453905462072,1.0349145943782285,5,-22.792470815928965,682.8219952916626,1.0687204951792235,251.31089475885432,507.7472003903413,93.16996573435324,242.12485146640736,3,2,0,0,0,0,198.27170248479246,18,25,103.14229175355572,1.035813268510066,1.03494087618429,1.0701403842350785,1.0676907454855835,38.12086407356315,82,0.26407043431103866,no,454.401241455458,0,0,0.443241285773038,205.54030280496414,189.05461729491927,184.42599461060712,473.0028456081933,391.09801644122496,414.2612831218185,452.3821471953815,429.2317980667259,25.169443388732073,105.24006610726283,0.010609914928615821,255.93951744316652,0.016326479643174494,103.0667011288224,397.04315764959335,30,9.637605081101974,no,488.34279037635935,nn,0.028735271957333546,0.27167100322599574,0.9029017932691851,452.69959437902827,190.26693431618858,8.754143318607197,6.149131141869906,13,0.26458498345478815,255.93951744316652,460.2715051005762,11.831645530327336,-10.960825285599622,-0.569657009976396,-2.5692124046039453
0,9,3,369.9876025759841,103.77244831811385,135.4518152479997,42,1.011524519561535,340.57450638874263,1.032637610560774,1.0317043775095471,5,1.7507806311247407,685.0049885615605,1.0529385887916178,257.14599618556554,427.28227156157504,112.30480053679753,211.81724316802809,5,5,0,2,0,0,200.5335884255988,13,29,70.5495976171552,1.026656154581939,1.0324288888945525,1.0564442259172693,1.0510842190050675,36.506665582809816,78,0.21602414279549684,no,369.49662825006266,0,0,0.43522050084244635,203.23333724676397,171.65902022797806,209.2445545590256,469.94943974052904,324.5315232773411,391.09977939330474,427.606444976115,359.4204124634189,10.076215786643717,125.27693978888695,0.010609914928615821,230.07600620050744,0.015219887241422472,122.42711579420335,350.41814049525965,50,9.032863615929436,no,419.77506679141095,nn,0.02886254421970819,0.4005496938237962,0.9274310189842715,429.8856530354002,135.1518581810708,8.331751683524491,5.9152432856497486,12,0.2581613072510071,219.56046185451802,399.65415037999804,-33.7240595856664,-31.97327895454279,0.31033849075853137,-2.3550311465390905
0,9,4,432.201753689053,145.51459345393133,140.09773980631292,47,1.0248106395259513,387.27092018444614,1.0365082438327575,1.0248252382229497,5,16.170948813424502,674.493948663653,1.0762516776611737,225.5194536009123,582.3587507686666,107.9190317861835,336.561972094503,3,2,1,0,0,0,195.3983732175456,22,25,145.41501066488206,1.0299191808958206,1.0256921328982007,1.060822655133364,1.0871235868288547,37.52080783971666,91,0.010927667226665974,no,449.2103399722777,0,0,0.4314157607838886,221.06794360523978,191.2615673235188,195.69769475168914,487.04730902754744,502.8311429187447,431.42820187518663,468.94900971490335,436.84505552280535,12.365284449472385,104.92570151121468,0.010609914928615821,221.08332617274192,0.01435839998714936,104.47737435426862,399.7899544464134,30,9.935626008260446,no,538.2265357742231,nn,0.02764373617864427,-0.045173575184534034,0.9157974622237288,500.5392472574186,230.89498327341227,9.035233754768852,6.329188543773565,12,0.26951800398066683,221.08332617274192,504.41175240225533,6.183584375615454,22.35453318903756,0.27269614123511676,0.49403458676192713
0,10,0,386.2573246373051,132.67159252517786,119.19602324955423,46,1.0037207322117179,342.86337570496215,1.038053169412442,1.0343331960097393,5,5.470238236379373,712.6956138679283,1.086782375688665,239.49621969414696,536.2863820010045,109.08851169123238,318.2052203493988,4,1,1,0,0,0,201.35901716941856,19,27,117.09494379619917,1.0249616268862654,1.0407067975753201,1.087942892884697,1.0859426292055943,34.058994386049555,86,0.11952398673798928,no,397.71559983100656,0,0,0.44730587204484595,203.94784661101153,158.31683869986378,193.61132111242182,522.3239411750901,455.00322099939876,385.4815066025146,419.54050098856385,398.957075878138,-1.2414760471314727,78.98380145710722,0.00977057344491522,226.85233994841502,0.01203207093187907,75.65693947867577,353.88216046938356,40,8.912852691752922,no,516.3648922068062,nn,0.031784273828075235,0.2521323456051855,0.8891038697017828,493.3270432165913,200.17061256964251,8.033154042766316,5.61155903818762,10,0.28402393260344216,204.201737281589,509.1370196118114,11.79461868708461,17.264856923463885,0.4170978523139315,-2.098048440852949
